ProductID,ProductName,CityCodeID,CityCode,CityName,DataTypeID,UnitID,Unit,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040
2666,Passenger Cars in Use,1549,US56,Miami,103,72,'000,,,,,,,,,,,3571.585,3575.458,3564.848,3619.984,3595.624,3599.624,3712.377,3643.375,3713.134,3718.283,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,Passenger Cars in Use,1558,UY01,Montevideo,103,72,'000,,,,,,,,,,,263.673,269.605,282.527,281.959,295.376,301.002,323.732,342.873,362.389,382.226,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,Passenger Cars in Use,1569,VE01,Caracas,103,72,'000,,,,,,,,,,,899.571,970.579,1097.141,1295.705,1314.513,1351.134,1370.46,1454.622,1495.421,1517.086,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,Passenger Cars in Use,1591,ZA01,Johannesburg,103,72,'000,,,,,,,,,,,705.583,764.866,801.968,828.613,859.228,921.173,953,1016,1073,1128,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,Passenger Cars in Use,1592,ZA02,Cape Town,103,72,'000,,,,,,,,,,,571.506,613.631,624.859,646.086,664.807,700.245,711,746,772,797,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,757,AJ01,Baku,103,72,'000,,,,,,,,,,,39,49,58,68.605,73.586,76.322,81.194,88.143,88.228,91.246,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,769,AR01,Buenos Aires,103,72,'000,,,,,,,,,,,1163.103063,1172.155586,1217.773053,1273.481593,1051.716276,1083.666502,1127.910374,1173.21219,1230.341212,1278.439,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,783,AT01,Vienna,103,72,'000,,,,,,,,,,,184.0599183,186.1488742,188.6329192,191.2453269,193.332,195.942,199.144,201.891,204.63,207.762,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,789,AU01,Sydney,103,72,'000,,,,,,,,,,,332.282,336.452,338.849,343.493,345.664,355.408,362.02,369.031,383.199,394.559,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,790,AU02,Melbourne,103,72,'000,,,,,,,,,,,317.308,330.943,351.451,365.397,377.866,395.151,409.831,422.987,451.391,472.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,798,BE01,Antwerp,103,72,'000,,,,,,,,,,,83,85,87.758,90.784,92.515,93.672,95.134,98.997,100.421,102.026,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,799,BE02,Brussels,103,72,'000,,,,,,,,,,,160,161,162.743,166.745,167.94,169.716,174.407,177.644,179.546,181.375,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,806,BH01,Manama,103,72,'000,,,,,,,,,,,35.73643471,38.86196133,43.06205315,48.17020493,51.96149845,54.7274647,57.35216778,60.25507361,60.34701719,65.59391308,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,807,BL01,Minsk,103,72,'000,,,,,,,,,,,54.583,55.999,57.149,62.652,64.214,65.532,64.97,71.6,68.139,68.803,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,815,BR01,São Paulo,103,72,'000,,,,,,,,,,,926.099,978.71,1049.619,1143.64,1227.385,1329.962,1450.537,1608.408,1662.349,1837.561,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,816,BR02,Rio de Janeiro,103,72,'000,,,,,,,,,,,282.993,294.875,311.437,334.868,362.424,400.081,446.826,494.234,547.35,596.059,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,817,BR03,Salvador,103,72,'000,,,,,,,,,,,84.829,90.83,98.522,109.074,119.839,135.095,149.654,161.115,175.472,192.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,841,BS01,Sarajevo,103,72,'000,,,,,,,,,,,7.859,10.178,14.277,12.341,12.948,12.296,12.173,11.907,12.049,11.734,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,843,BU01,Sofia,103,72,'000,,,,,,,,,,,81,59,71,80,84,87,92,96,101.151,106.724,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,850,BV01,Santa Cruz,103,72,'000,,,,,,,,,,,62.234,66.962,84.377,108.941,118.067,124.352,131.785,134.217,152.587,157.895,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,857,CA01,Toronto,103,72,'000,,,,,,,,,,,1314,1346,1448,1483,1445.185,1378,1546.895,1629.352,1694.042,1770.919,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,858,CA02,Montreal,103,72,'000,,,,,,,,,,,920,933.911,1002.523,1018.016,1002.358,999.464,1031.788,996.133,1060.728,1056.896,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,859,CA03,Vancouver,103,72,'000,,,,,,,,,,,291,312,334,344.609,351.2705172,356.233,361.639,365.937,380.929,383.431,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,871,CH01,Zurich,103,72,'000,,,,,,,,,,,72.956,79.289,82.987,80.846,80.097,81.527,85.51,88.618,90.797,94.912,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,872,CH02,Geneva,103,72,'000,,,,,,,,,,,26.225,26.749,27.271,27.956,30.914,31.221,32.207,33.351,33.729,35.967,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,878,CL01,Santiago,103,72,'000,,,,,,,,,,,282.338,288.402,305.259,315.028,317.339,335.375,351.28,370.841,387.728,403.077,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,886,CN20,Shanghai,103,72,'000,,,,,,,,,,,433.685,442.685,485.844,508.173,536.172,679,744.9,770.8,841.1,933.807,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,887,CN21,Beijing,103,72,'000,,,,,,,,,,,196.471,196.522,196.525,204.221,206.73,218.011,224.538,235.092,261.647,288.002,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,888,CN22,Guangzhou,103,72,'000,,,,,,,,,,,178.791,186.563,185.588,180.405,194.023,220.383,266.997,281.879,315.8750734,345.0699721,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,889,CN23,Tianjin,103,72,'000,,,,,,,,,,,126.434,135.821,147.707,154.953,174.268,198.879,221.307,230.898,281.905,307.429,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,890,CN24,Wuhan,103,72,'000,,,,,,,,,,,90.884,97.925,106.416,113.367,126.013,128.157,139.892,141.004,146.273,157.576,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,891,CN25,Shenzhen,103,72,'000,,,,,,,,,,,216.99,404.416,424.281,394.835,278.165,312.272,341.478,358.836,409.1603876,411.0013342,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,947,CO01,Bogota,103,72,'000,,,,,,,,,,,133.071,139.099,149.861,160.469,169.107,175.223,187.433,202.82,215.306,227.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,957,CR01,Zagreb,103,72,'000,,,,,,,,,,,60.376,64.708,69.399,71.811,68.635,65.658,63.25,54.479,53.903,50.241,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,960,CS01,Prague,103,72,'000,,,,,,,,,,,148.309,172.255,198.156,222.182,220.389,216.816,214.015,211.614,211.725,217.064,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,965,DE01,Berlin,103,72,'000,,,,,,,,,,,183.15,185.645,169.591,168.266,168.862,171.824,172.469,183.966,187.761,191.731,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,966,DE02,Hamburg,103,72,'000,,,,,,,,,,,142.173,142.69,131.396,132.596,133.084,135.45,136.473,140.848,143.441,144.762,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,967,DE03,Munich,103,72,'000,,,,,,,,,,,128.443,133.999,123.462,124.117,124.454,126.664,127.673,128.561,132.485,133.642,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,969,DE05,Frankfurt am Main,103,72,'000,,,,,,,,,,,114.203,113.918,114.529,113.383,114.055,114.187,115.967,119.98,122.976,127.34,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,990,DK01,Copenhagen,103,72,'000,,,,,,,,,,,268.493,297.856,312.092,315.59,306.515,298.419,295.474,296.818,298.633,295.091,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,995,DR01,Santo Domingo,103,72,'000,,,,,,,,,,,197,209,222,234,242,253,261.864,266.384,270.849,280.939,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1002,EC01,Guayaquil,103,72,'000,,,,,,,,,,,62.765,65.566,67.081,58.412,54.762,68.611,74.405,92.761,95.401,113.862,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1003,EC02,Quito,103,72,'000,,,,,,,,,,,85.554,84.425,88.178,68.03,52.578,66.078,59.117,75.02,80.444,95.5243659,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1011,EG01,Cairo,103,72,'000,,,,,,,,,,,243.992,257.458,258.82,279.222,296.583,308.775,322.979,326,339,352,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1019,ES01,Madrid,103,72,'000,,,,,,,,,,,666.262,692.061,766.189,775.469,717.985,701.554,722.073,692.334,685.251,659.991,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1020,ES02,Barcelona,103,72,'000,,,,,,,,,,,607.555,624.974,652.887,657.503,649.438,641,631.735,620.812,604.009,596.702,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1034,ET01,Tallinn,103,72,'000,,,,,,,,,,,40.733,45.269,44.272,33.961,31.877,33.025,35.39,37.323,39.689,40.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1036,FI01,Helsinki,103,72,'000,,,,,,,,,,,256.595,267.871,277.373,285.068,288.527,295.346,304.893,311.978,318.474,326.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1044,FR01,Paris,103,72,'000,,,,,,,,,,,888.847,883.619,852.308,862.131,786.668,781.011,709,827.916,852.01,870.868,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1045,FR02,Marseille,103,72,'000,,,,,,,,,,,168.134,171.229,173.053,178.309,169.759,170.912,174.342,174.537,174.667,175.431,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1046,FR03,Lyon,103,72,'000,,,,,,,,,,,180.549,183.046,183.006,190.057,176.158,177.129,181.343,184.043,184.828,186.139,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1069,GB01,Glasgow,103,72,'000,,,,,,,,,,,85,91,96,93,91,86,80,82,85,85.571,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1070,GB02,Leeds,103,72,'000,,,,,,,,,,,127.387,131.107,139.055,138.992,135.265,131.408,134.122,132.112,130.557,128.994,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1071,GB03,London,103,72,'000,,,,,,,,,,,799.775,803.025,816.164,820.164,809.229,814.01,807.818,812.704,829.905,835.008,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1072,GB04,Birmingham,103,72,'000,,,,,,,,,,,276,285,302,304,291,300,305,297,293,286.506,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1073,GB05,Manchester,103,72,'000,,,,,,,,,,,180.933,184.162,163.902,169.009,161.527,153.187,142.238,145.903,147.848,149.721,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1087,GG01,Tbilisi,103,72,'000,,,,,,,,,,,30,34,36,41,38,41,44,46,46.197,49.073,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1091,GR01,Athens,103,72,'000,,,,,,,,,,,276.343,283.258,290.285,296.245,298.11,298.55,299.5614033,298.6459114,297.2242013,296.444353,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1095,GT01,Guatemala City,103,72,'000,,,,,,,,,,,333,365,407,433,454,473,491,526,545,576.725,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1099,HU01,Budapest,103,72,'000,,,,,,,,,,,146.881,152.745,157.764,160.862,157.467,154.012,151.885,150.328,152.612,153.575,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1108,ID01,Jakarta,103,72,'000,,,,,,,,,,,1001.16,1085.491,1219.428,1314.383,1334.011,1382.482,1431.022,1479.333,1550.964,1602.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1124,IE01,Dublin,103,72,'000,,,,,,,,,,,118.535,128.719,140.462,141.96,136.858,130.505,128.582,124.847,130.962,131.828,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1128,IN20,Mumbai,103,72,'000,,,,,,,,,,,95.494,84.65,117.37,122.12,121.908,122.709,109.536,112.327,117.457,125.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1129,IN21,Delhi,103,72,'000,,,,,,,,,,,185.496,196.553,213.489,230.398,251.252,270.841,292.919,180.636,195.601,219.166,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1130,IN22,Bangalore ,103,72,'000,,,,,,,,,,,83.634,100.467,117.065,125.254,128.71,149.991,157.671,164.3,160.631,166.998,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1131,IN23,Kolkata,103,72,'000,,,,,,,,,,,328.544,338.069,349.149,235.866,179.735,78.121,77.97,84.585,88.47,93.277,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1163,IR01,Tehran,103,72,'000,,,,,,,,,,,481,364.22,525.67,538.25,461.55,446.66,366.42,403.97,243.79,291,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1171,IS01,Jerusalem,103,72,'000,,,,,,,,,,,32.183,33.739,34.322,37.016,35.28,35.371,37.21,36.383,35.781,36,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1172,IS02,Tel Aviv,103,72,'000,,,,,,,,,,,204.327,207.857,207.19,205.057,195.854,191.592,191.334,183.801,179.414,177,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1177,IT01,Rome,103,72,'000,,,,,,,,,,,282.387,292.243,303.484,312.273,311.716,311.723,324.258,311.827,301.891,298.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1178,IT02,Milan,103,72,'000,,,,,,,,,,,293.77,296.839,296.89,300.308,299.651,301.63,302.315,297.889,292.145,283.787,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1194,JO01,Amman,103,72,'000,,,,,,,,,,,121.792,131.526,156.423,163.558,174.417,181.799,176.174,178.202,179.398,190.899,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1204,JP01,Tokyo,103,72,'000,,,,,,,,,,,3028,2982,2959,2893,2841,2782,2770,2757,2753,2734.293,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1205,JP02,Osaka,103,72,'000,,,,,,,,,,,2005,1967,1934,1876,1830,1774,1756,1734,1723,1699.155,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1206,JP03,Nagoya,103,72,'000,,,,,,,,,,,1198,1176,1168,1145,1119,1089,1081,1068,1060,1052.949,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1214,KK01,Almaty,103,72,'000,,,,,,,,,,,34.68,31.968,45.716,42.86,46.775,47.863,44.561,42.291,46.467,51,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1224,KR01,Seoul,103,72,'000,,,,,,,,,,,1728.999,1731.333,1750.38,1742.526,1728.971,1724.351,1710.885,1697.44,1695.062,1714.256,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1235,KW01,Kuwait City,103,72,'000,,,,,,,,,,,182.598,189.826,197.419,198.797,204.797,210.523,220.1389614,230.5128732,242.26,254.356,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1236,KY01,Nairobi,103,72,'000,,,,,,,,,,,25.255,25.613,27.15,28.677,32.203,33.565,34.646,36.067,38,41,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1242,LA01,Riga,103,72,'000,,,,,,,,,,,59.899,65.122,70.773,70.896,65.989,42.827,42.898,45.736,45.806,47.83772444,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1245,LT01,Vilnius,103,72,'000,,,,,,,,,,,40.503,43.992,52.469,55.031,52.317,52.463,55.724,59.503,63.171,67.669,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1250,MD01,Skopje,103,72,'000,,,,,,,,,,,10.031,11.401,9.636,11.49,12.521,13.034,12.711,12.536,13.154,14.237,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1252,MO01,Casablanca,103,72,'000,,,,,,,,,,,194.5711502,213.0189354,220.2619046,239.0949537,263.2215365,282.3852596,296.8160979,314.8676433,331.6218692,348.1844672,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1262,MX01,Mexico City,103,72,'000,,,,,,,,,,,258.312,379.811,393.882,440.979,502.67,521.285,596.793,623.352,688.22,733.145,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1274,MY01,Kuala Lumpur,103,72,'000,,,,,,,,,,,272.775,283.39,294.728,307.327,317.205,328.367,342.235,356.448,316.53,348.826,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1282,NG01,Lagos,103,72,'000,,,,,,,,,,,93.642,97.783,110.607,127.021,148.101,174.041,186.14,205.947,174.6211328,178.141591,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1292,NL01,Amsterdam,103,72,'000,,,,,,,,,,,68.412,69.543,70.256,75.969,76.041,73.999,70.791,114.428,112.766,123.947,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1293,NL02,Rotterdam,103,72,'000,,,,,,,,,,,76.67,75.332,74.606,74.807,77.205,76,75,72,70.997,68.982,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1302,NO01,Oslo,103,72,'000,,,,,,,,,,,289.174,308.385,325.896,335.644,336.775,362.247,372.553,380.507,385.698,392.776,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1308,NZ01,Auckland,103,72,'000,,,,,,,,,,,198.112,205.593,212.074,217.974,217.562,219.233,221.527,225.907,235.643,246.348,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1315,OO01,Douala,103,72,'000,,,,,,,,,,,7.195,7.581,7.971,8.607,8.859,9.262,9.589,10.608,11.235,11.881,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1322,PH01,Manila,103,72,'000,,,,,,,,,,,89,92,90,93,98,102,103,103,111.123,116.078,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1333,PK01,Karachi,103,72,'000,,,,,,,,,,,116.364,131.541,149.593,150.125,154.422,156.469,158.751,178.973,186.668,200.829,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1343,PL01,Warsaw,103,72,'000,,,,,,,,,,,312,316,328,348,349.88,377.691,394.799,396.195,415.394,411.474,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1360,PT01,Lisbon,103,72,'000,,,,,,,,,,,141,165,183,203,219.684,234.41,238,241.62,245.484,238.522,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1365,PU01,Lima,103,72,'000,,,,,,,,,,,373,406.092,425.796,464.109,496.005,534.657,501.329,507.026,467.96,511.912,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1377,QT01,Doha,103,72,'000,,,,,,,,,,,113.159,133.983,134.481,158.124,171.064,179.728,180.906,201.78,214.143,228.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1378,RI01,San Jose,103,72,'000,,,,,,,,,,,86.062,82.655,86.503,93.444,94.201,109.473,112.793,113.874,114.267,114.603,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1379,RO01,Bucharest,103,72,'000,,,,,,,,,,,105.355,123.797,158.706,185.435,188.403,173.796,164.851,159.5,154.383,149.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1389,RS01,Belgrade,103,72,'000,,,,,,,,,,,42.027,44.668,50.44,55.835,58.111,56.761,57.156,56.731,58.416,59.255,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,345,RU01,Moscow,103,72,'000,,,,,,,,,,,793,826,843,860,880,902,927,943.626,967.046,995.834,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,346,RU02,Saint Petersburg,103,72,'000,,,,,,,,,,,95,96,101,104,104,106,110.229,114.048,118.41,123.507,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1394,RU03,Novosibirsk,103,72,'000,,,,,,,,,,,61,66,70,74,78,83,84.272,89.062,91.453,92.435,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1418,SA01,Riyadh,103,72,'000,,,,,,,,,,,730,758,792,826,863,915,951,1047.306992,1093,1172,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1431,SE01,Stockholm,103,72,'000,,,,,,,,,,,196.842,205.697,216.415,225.661,228.818,234.162,243.106,249.418,254.129,265.141,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1432,SE02,Gothenburg,103,72,'000,,,,,,,,,,,99,102,105,106,104,110,114,115.717,116.605,122.038,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1441,SK01,Bratislava,103,72,'000,,,,,,,,,,,41.86,46.124,53.453,62.905,68.006,68.193,66.259,64.322,62.267,60.003,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1447,SV01,Ljubljana,103,72,'000,,,,,,,,,,,31.445,32.758,34.661,37.343,37.855,38.187,38.69,39.97,40.441,40.152,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1449,TH01,Bangkok,103,72,'000,,,,,,,,,,,1049.112,1070.321,1090.132,1132.89,1167.138,1214.256,1260.349,1328.455,1380.74,1430.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1464,TR01,Istanbul,103,72,'000,,,,,,,,,,,576.716,578.574,700.912,746.833,755.742,774.136,806.608,827.179,839.629,866.979,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1465,TR02,Ankara,103,72,'000,,,,,,,,,,,208.185,209.482,252.326,266.477,274.22,286.475,302.543,319.415,331.546,334,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1480,TU01,Tunis,103,72,'000,,,,,,,,,,,134.958,136.765,138.506,147.951,151.153,154.368,161.941,171,175,180,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1487,TW01,Taipei,103,72,'000,,,,,,,,,,,201.136,203.931,204.123,203.279,209.194,205.528,209.314,212.893,347.753,333.822,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1493,UA01,Dubai,103,72,'000,,,,,,,,,,,80.425,100.672,123.766,156.675,163.461,138.086,144.359,164,176,180,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1494,UA02,Abu Dhabi,103,72,'000,,,,,,,,,,,39.486,43.948,33.542,45.638,56.284,61.596,65.819,71.665,73.853,80.862,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1499,UK01,Kiev,103,72,'000,,,,,,,,,,,29.6,32,37.5,40.1,41.1,39.6,55.8,55.444,61.685,66.527,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1513,US20,New York,103,72,'000,,,,,,,,,,,1989.451,1956.636,2069.648,2065.364,2049.173,2231.358,2624.002,2928.024,3067.213,3130.026,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1514,US21,Los Angeles,103,72,'000,,,,,,,,,,,2729.496,2800.231,2831.855,2648.787,2407.927,2266.888,1958.507,1464.837,1510.649,1560.696,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1515,US22,Chicago,103,72,'000,,,,,,,,,,,968.394,1144.588,1188.122,1231.539,1245.205,1235.825,1198.662,1283.907,1301.188,1313.257,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1516,US23,Houston,103,72,'000,,,,,,,,,,,644.151,691.5,724.588,738.282,767.933,743.054,833.76,1398.422,1593.702,1680.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1517,US24,Phoenix,103,72,'000,,,,,,,,,,,880.731,840.767,864.235,870.835,844.753,819.517,822.595,846.009,903.235,973.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1518,US25,Philadelphia,103,72,'000,,,,,,,,,,,882.204,880.158,910.457,908.7,1286.83,942.211,1029.45,1095.235,1126.665,1176.734,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1523,US30,San Francisco,103,72,'000,,,,,,,,,,,450.467,515.722,552.853,518.874,494.974,573.187,685.072,489.377,525.646,517.393,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,Commercial Vehicles in Use,1533,US40,Boston,103,72,'000,,,,,,,,,,,1461.775,1460.585,1492.071,1500.21,1529.055,1567.941,1679.764,1690.541,1778.384,1817.435,,,,,,,,,,,,,,,,,,,,,,,,,,
